area_cm2,diameter_cm,perimeter_cm,circularity,estimated_volume_cm3,mean_hue,mean_saturation,mean_value,fruit_id,juice_ml
0.5791195716835217,0.933637014249476,2.8657920447791496,0.8861122910161751,0.4261208705059773,56.212475633528264,150.71832358674465,34.45224171539961,CAL_113,2.0
0.49851279000594884,0.9221717090141482,2.6563826188808535,0.8877790842795958,0.41061423937977315,54.10948081264108,162.64785553047403,25.169300225733636,CAL_114,2.6
0.591017251635931,0.9636182087223705,3.1703110846077522,0.7389350439823017,0.46850433755062215,56.15509039010466,158.66983824928639,36.01522359657469,CAL_115,3.2
0.5975609756097561,0.9548731548030202,2.885997580318916,0.9015714823886215,0.45586439552175506,48.71144749290445,135.58467360454117,39.253547776726585,CAL_116,2.2
1.7989292088042832,12.343421005621188,25.007651422081924,0.03614748807354395,984.7029713157555,26.23614253393665,157.1066176470588,52.75339366515837,CAL_117,4.4
0.7679952409280191,1.0646219020936547,3.2535846029839863,0.9116836876814884,0.6318075507435166,38.72518518518518,163.9111111111111,52.28,CAL_118,3.2
48.08655562165378,12.593083079268293,32.30192323428829,0.579130946902397,1045.670431991765,96.54158117820505,28.60321887093802,148.57267645432765,CAL_119,2.8
0.6365258774538964,0.9649729845000476,2.969271089972519,0.9072484362179875,0.4704831641469487,41.23398576512456,167.16459074733095,51.42615658362989,CAL_120,3.0
0.624330755502677,0.9883461928949123,2.9633530145738183,0.8934244056626135,0.5055055212609494,46.40307971014493,150.15307971014494,39.69927536231884,CAL_122,3.2
0.5877453896490185,0.9386823700695504,2.8598739781030793,0.9030364960469945,0.43306651585553113,35.96829971181556,174.8155619596542,48.940441882805,CAL_123,2.6
1.306365258774539,7.149009890672637,14.540052082480454,0.07765019702345158,191.30940282492946,21.606899318090655,201.4283995186522,38.482551143200965,CAL_124,2.0
0.7444973230220107,5.225212655416349,10.798241996183627,0.08023556078153206,74.69826805233876,24.997282608695652,146.51154891304347,71.51154891304348,CAL_125,2.6
0.4860202260559191,0.834312997213224,2.607602128168432,0.8982175846441078,0.30407845500089165,40.66319444444444,162.15509259259258,41.723379629629626,CAL_126,2.4
0.5651397977394408,0.881794347995665,2.7943546830154045,0.9094999852682785,0.359005047580457,41.271,145.493,32.183,CAL_127,2.8
0.635930993456276,0.9517680842701982,2.9692710783423446,0.9064005475836651,0.4514316815986129,38.51825467497774,181.03472840605522,53.22796081923419,CAL_128,2.8
46.18084473527662,12.537421994092988,31.693900686938587,0.5777239225395673,1031.866122127891,36.26731305482361,22.161183453145387,171.22726342449283,CAL_129,3.6
0.6680547293277811,1.0463294982910156,3.156023615744056,0.8428327798478551,0.5997966418385028,33.297457627118646,188.21186440677965,54.06440677966102,CAL_130,2.6
35.91463414634146,10.955427960651678,28.14315081514963,0.5698176203875401,688.472606014918,40.05809864940357,13.559840294436594,172.92019651013769,CAL_131,2.4
0.5484830458060678,0.8857015284096322,2.7539436032132403,0.9087888431187029,0.36379841673494157,44.49794238683128,161.10288065843622,33.68724279835391,CAL_132,2.4
44.7674003569304,12.491096310499238,31.59633944674236,0.5635055500638103,1020.4701206136411,44.89391820580475,14.315131926121373,174.56994722955145,CAL_133,3.0
0.6061867935752528,0.9336275240270103,2.891915655717617,0.910846281202133,0.4261078763529267,38.27917833800187,167.51073762838467,61.53688141923436,CAL_135,2.8
0.5336109458655562,0.8887687310939882,2.725368633502867,0.9027844848166762,0.36759104470519055,36.09936575052854,149.93657505285412,55.791754756871036,CAL_136,3.3
0.5954788816180845,0.9423673676281441,2.871710114362763,0.9073921800100039,0.4381868488288035,40.58119658119658,165.55840455840456,41.628679962013294,CAL_137,3.8
0.6561570493753718,0.9913659444669398,3.0180515661472227,0.9052412822137956,0.5101531938915292,40.01727115716753,163.5181347150259,48.73229706390328,CAL_138,2.4
0.5990481856038072,0.9259006221119951,2.9204905905374665,0.8825920235176831,0.41561551359547677,35.6811320754717,177.7367924528302,61.077358490566034,CAL_139,3.0
0.7787031528851874,11.585601806640625,23.28849822137414,0.018042587907399887,814.2437166504628,25.978735310576386,129.599888080582,38.91606043648573,CAL_140,2.7
0.5142772159428911,7.46377861209032,15.058883257028533,0.02849847463418877,217.70824128037603,24.18228279386712,141.49488926746167,35.082623509369675,CAL_141,2.8
73.8753718024985,17.62593487995427,42.18128513126838,0.521758976168376,2867.1809739501828,55.171883879333116,11.535141148880653,163.60629587238572,CAL_142,2.4
44.62879238548483,12.521005025724085,31.555928343679845,0.5632005587465083,1027.8179355483257,50.35463892969153,13.524898434501832,172.688832426853,CAL_143,3.0
0.5636525877453896,0.9180628148520865,2.7884366250619657,0.9109610581303575,0.4051499724025608,40.85170340681363,170.92284569138278,47.97294589178357,CAL_144,3.6
0.5853658536585366,0.9627358041158537,2.9002850520901564,0.8744920792145154,0.46721845919374366,42.62584378013501,150.54291224686597,38.49180327868852,CAL_145,2.8
0.6335514574657942,0.9730892646603468,2.969271084157432,0.9030089610810176,0.4824548386032428,38.42537980339589,173.1823056300268,53.9088471849866,CAL_146,3.2
0.8289708506841166,11.878279523151678,23.88815154971146,0.018255092269006627,877.524489411116,23.57059447983015,155.04352441613588,33.445859872611464,CAL_147,3.0
1.9702558001189767,9.467221888100228,19.381156502700435,0.06591330701698517,444.2897463280515,21.73995144321554,207.4669544105746,30.54005934718101,CAL_149,2.8
39.587745389649015,12.4642788026391,30.080677672130307,0.5497881822205976,1013.9115881278808,49.30136884170345,15.485088870332817,172.4172134080878,CAL_150,3.4
